nt;1;'n_term'
nt;2;'n_form'
nt;4;'n_pos'
nt;5;'n_concept'
nt;6;'n_flpot'
nt;8;'n_chunk'
nt;9;'n_question'
nt;10;'n_relation'
nt;18;'n_data'
nt;36;'n_data_pot'
nt;200;'n_context'
nt;444;'n_link'
nt;666;'n_AKI'
nt;777;'n_wikipedia'
e;106806;'grenadin';1;50
e;107089;'yèble';1;50
e;107991;'anémone';1;68
e;108292;'caprifiguier';1;50
e;108313;'pistachier';1;58
e;108409;'agar-agar';1;54
e;108445;'dahlia';1;52
e;108583;'gardénia';1;52
e;108615;'bignoniacées';1;50
e;108652;'pervenche';1;60
e;109261;'savonnière';1;52
e;109463;'scrofulaire';1;50
e;109561;'lavatère';1;50
e;109689;'criste-marine';1;50
e;109977;'tulipe';1;274
e;110140;'salsepareille';1;58
e;110197;'napel';1;50
e;110236;'tabac';1;1300
e;110479;'panax';1;50
e;110708;'églantine';1;60
e;110725;'barbe-de-capucin';1;50
e;110783;'spéculaire';1;50
e;110885;'christe-marine';1;50
e;110968;'millepertuis';1;50
e;111312;'capillaire de Montpellier';1;50
e;111603;'hysope';1;52
e;111741;'kola';1;50
e;111978;'phacélie';1;50
e;112124;'physalis';1;52
e;112197;'cheveux de Vénus';1;50
e;112750;'inule';1;50
e;112959;'cannelle';1;256
e;113356;'ményanthe';1;50
e;113527;'verveine';1;58
e;113531;'laurier-tin';1;52
e;113908;'yucca';1;54
e;114005;'pote';1;268
e;114308;'jambosier';1;50
e;114534;'fonio';1;50
e;114548;'laurier';1;154
e;114657;'piloselle';1;50
e;114703;'jacinthe';1;56
e;114886;'haricot';1;310
e;115027;'stramoine';1;50
e;115272;'salsifis';1;64
e;115297;'muscade';1;102
e;115354;'jonquille';1;114
e;115571;'bleuet';1;92
e;115635;'ficaire';1;50
e;115895;'cétérac';1;50
e;116093;'maca';1;50
e;116152;'narcisse';1;132
e;116333;'laurier-rose';1;50
e;116606;'primevère';1;62
e;116654;'rudbeckia';1;50
e;116772;'nélombo';1;50
e;116793;'fumeterre';1;50
e;116840;'papaye';1;68
e;117523;'tilleul';1;60
e;117742;'cassie';1;50
e;117893;'amandier';1;90
e;118153;'citronnier';1;138
e;118157;'saladelle';1;50
e;118763;'violette';1;212
e;118908;'salade';1;1316
e;119380;'valériane';1;64
e;119559;'herbe aux puces';1;50
e;120789;'alisier blanc';1;50
e;120872;'férule';1;52
e;121197;'redoux';1;56
e;121687;'feuilles';1;272
e;121967;'plantes adventices';1;50
e;122010;'jacée';1;50
e;122990;'quinquina jaune';1;50
e;123099;'arnica';1;54
e;123268;'amour-en-cage';1;50
e;123539;'moka';1;76
e;123771;'aubépine';1;60
e;123858;'olivète';1;50
e;123896;'anis';1;116
e;124177;'gratiole';1;50
e;124187;'chicorée';1;64
e;124490;'boldo';1;50
e;124634;'ellébore';1;50
e;124869;'rhododendron';1;54
e;125162;'fritillaire';1;50
e;125896;'noyer';1;156
e;125957;'guimauve officinale';1;50
e;126061;'belle-de-nuit';1;86
e;126360;'gattilier';1;50
e;126662;'fraxinelle';1;50
e;126723;'mûrier';1;68
e;127267;'lavande mâle';1;50
e;127441;'romarin';1;140
e;128347;'chiendent';1;74
e;128416;'nopal';1;50
e;128426;'robinier';1;56
e;128791;'piment';1;556
e;128799;'hibiscus';1;58
e;128829;'orchidacée';1;52
e;129182;'saxifrage';1;50
e;129280;'flouve';1;50
e;129362;'varech';1;58
e;129433;'fleurette';1;74
e;129562;'ombellule';1;50
e;129828;'bourdaine';1;50
e;129872;'aster';1;50
e;129953;'figuier commun';1;50
e;130106;'tue-loup';1;50
e;130204;'figue de mer';1;56
e;130387;'scabieuse';1;50
e;130394;'lin sauvage';1;50
e;130497;'rauwolfia';1;50
e;130557;'coqueluchon';1;50
e;130785;'orme';1;50
e;131464;'livèche';1;56
e;131677;'renoncule';1;52
e;132037;'pensée';1;580
e;132060;'ombellifère';1;50
e;132627;'Jardin des Plantes';1;54
e;132757;'pomme de terre';1;1030
e;133098;'curcuma';1;144
e;133731;'aethuse';1;50
e;133827;'hémérocalle';1;50
e;133914;'aloès';1;54
e;133943;'passerose';1;50
e;134032;'chanvre indien';1;50
e;134038;'aspérule';1;50
e;134086;'épervière';1;50
e;134741;'nigelle';1;52
e;134764;'herbe aux verrues';1;50
e;134987;'mille-feuille';1;52
e;135014;'fleurir';1;196
e;135141;'canna';1;50
e;135437;'rosage';1;50
e;135839;'réglisse';1;172
e;135892;'ipomée';1;52
e;135982;'persil';1;322
e;136017;'mignardise';1;60
e;136218;'ive';1;50
e;136383;'chèvrefeuille';1;96
e;136470;'calcéolaire';1;50
e;136499;'hélianthème';1;50
e;136507;'végétal';1;744
e;136576;'phytothérapie';1;68
e;136957;'endymion';1;50
e;137234;'rônier';1;50
e;137395;'raisin d'ours';1;50
e;137403;'épine d'Espagne';1;50
e;137798;'centaure';1;66
e;138195;'fusain d'Europe';1;50
e;138874;'herbe';1;1686
